1.1	14.25	2.30217	0.0353553	1	0
1.35	15.225	2.21923	0	1	0
4.875	1.875	0.388909	0	1	0
5.55	6.95	0	0.0559017	1	1
6.6	5.525	0.152069	0	1	0
7.625	17.125	1.59765	0	1	0
7.825	5.4	0.0559017	0.125	1	1
7.975	3	0.025	0.1	1	1
8.2	13.475	0	0.2136	1	1
8.45	22.2	2.18002	0.0707107	1	0
8.8	22.2	1.99123	0	1	0
10.05	22.2	1.67668	0.05	1	0
10.375	6.05	0	0	1	1
10.9	2	0	0.0790569	1	1
11.85	4.425	0.65	0.075	1	0
12.35	5.7	0	0.152069	1	1
12.525	15.375	0.637377	0.025	1	0
12.775	18.75	0.859142	0.0707107	1	0
15.325	8.5	0.872138	0	1	0
15.575	0.925	0	0.160078	1	1
15.6	0.55	0	0.15	1	1
16.3	11.875	1.08195	0	1	0
16.925	0.475	0.025	0.0901388	1	1
18.675	7.35	1.92938	0	1	0
20.225	12.725	0.97788	0	1	0
20.35	11.35	0.618466	0	1	0
20.475	8.525	1.09829	0.103078	1	0
21.1	12.025	0	0.111803	1	1
21.3	9.9	1.27696	0.05	1	0
22.4	1.8	0.425	0.15	1	0
24.7	4.5	0.583095	0.1	1	0
24.8	10.425	1.04433	0.145774	1	0
25.1	3.925	0.416083	0.206155	1	0
26.575	0.55	0.225	0.0901388	1	0
26.675	9.35	0.201556	0.0353553	1	0
26.775	0.55	0.225	0.0901388	0	0
29.275	16.025	1.975	0	1	0
